Date,Country,City,Specie,count,min (ug/m3),max (ug/m3),median (ug/m3)
2018-01-13,US,Los Angeles,pm25,64,1.2,51.3,13.0
2018-03-10,US,Los Angeles,pm25,69,0.4,29.2,6.0
2018-04-03,US,Los Angeles,pm25,67,7.2,23.0,14.0
2018-05-20,US,Los Angeles,pm25,71,2.6,20.1,10.0
2018-05-23,US,Los Angeles,pm25,70,0.2,20.1,8.1
2018-06-13,US,Los Angeles,pm25,48,7.9,41.9,15.9
2018-03-24,US,Los Angeles,pm25,70,0.4,23.0,8.3
2018-03-25,US,Los Angeles,pm25,67,1.6,17.3,7.4
2018-03-29,US,Los Angeles,pm25,72,1.2,50.9,17.8
2018-06-11,US,Los Angeles,pm25,41,0.9,37.5,15.4
2018-02-14,US,Los Angeles,pm25,63,0.2,23.5,11.0
2018-04-13,US,Los Angeles,pm25,72,0.4,21.6,7.9
2018-05-06,US,Los Angeles,pm25,71,4.5,25.8,13.0
2018-02-17,US,Los Angeles,pm25,72,0.9,22.0,12.1
2018-02-26,US,Los Angeles,pm25,70,1.6,35.9,10.0
2018-05-28,US,Los Angeles,pm25,72,1.2,31.1,12.5
2018-06-25,US,Los Angeles,pm25,71,0.9,24.9,11.5
2018-05-14,US,Los Angeles,pm25,70,1.9,23.0,9.8
2018-01-10,US,Los Angeles,pm25,64,1.6,33.0,16.3
2018-02-12,US,Los Angeles,pm25,71,0.7,17.3,10.0
2018-03-06,US,Los Angeles,pm25,71,0.7,19.2,8.1
2018-03-18,US,Los Angeles,pm25,54,0.4,16.8,6.0
2018-04-14,US,Los Angeles,pm25,72,4.8,31.1,13.0
2018-04-18,US,Los Angeles,pm25,71,2.4,23.0,9.6
2018-05-04,US,Los Angeles,pm25,72,3.3,28.2,14.0
2018-01-25,US,Los Angeles,pm25,71,3.1,28.7,13.0
2018-03-11,US,Los Angeles,pm25,62,0.7,14.0,5.0
2018-03-12,US,Los Angeles,pm25,71,0.7,26.8,11.5
2018-03-27,US,Los Angeles,pm25,68,0.7,28.7,8.1
2018-05-07,US,Los Angeles,pm25,72,1.2,32.0,12.0
2018-05-24,US,Los Angeles,pm25,70,0.7,20.1,6.4
2018-06-14,US,Los Angeles,pm25,44,3.3,48.9,18.2
2018-04-27,US,Los Angeles,pm25,72,7.2,32.0,14.9
2018-01-20,US,Los Angeles,pm25,66,0.2,21.1,5.2
2018-01-26,US,Los Angeles,pm25,72,5.5,29.6,12.0
2018-02-01,US,Los Angeles,pm25,72,12.0,49.3,32.0
2018-02-20,US,Los Angeles,pm25,63,2.1,53.3,6.0
2018-04-01,US,Los Angeles,pm25,71,3.8,41.9,14.4
2018-04-06,US,Los Angeles,pm25,71,1.4,44.0,11.2
2018-04-24,US,Los Angeles,pm25,72,1.6,65.1,20.1
2018-05-18,US,Los Angeles,pm25,71,0.9,26.8,9.1
2018-05-26,US,Los Angeles,pm25,70,0.2,22.5,5.7
2018-05-29,US,Los Angeles,pm25,72,1.2,35.9,10.0
2018-06-20,US,Los Angeles,pm25,66,1.4,44.0,13.0
2018-03-31,US,Los Angeles,pm25,72,2.4,82.6,24.9
2018-04-17,US,Los Angeles,pm25,70,0.7,20.1,5.0
2018-05-19,US,Los Angeles,pm25,71,2.6,29.2,9.8
2018-06-28,US,Los Angeles,pm25,71,1.4,33.0,11.7
2018-01-27,US,Los Angeles,pm25,70,2.4,41.1,11.7
2018-02-09,US,Los Angeles,pm25,72,3.6,33.9,15.9
2018-04-12,US,Los Angeles,pm25,71,1.4,16.3,8.6
2018-04-21,US,Los Angeles,pm25,69,6.9,36.3,17.8
2018-04-29,US,Los Angeles,pm25,72,1.6,19.2,10.3
2018-06-18,US,Los Angeles,pm25,72,0.2,22.0,10.0
2018-02-07,US,Manhattan,pm25,72,3.1,32.0,10.3
2018-03-11,US,Manhattan,pm25,91,0.7,16.8,5.0
2018-05-08,US,Manhattan,pm25,90,0.4,18.7,7.2
2018-05-19,US,Manhattan,pm25,92,0.7,16.3,4.8
2018-06-03,US,Manhattan,pm25,58,0.9,9.6,3.3
2018-04-22,US,Manhattan,pm25,87,0.2,18.2,5.0
2018-05-30,US,Manhattan,pm25,92,0.2,27.7,8.1
2018-06-05,US,Manhattan,pm25,78,0.7,29.6,5.2
2018-03-01,US,Manhattan,pm25,83,7.4,25.8,12.5
2018-03-05,US,Manhattan,pm25,92,0.2,61.3,4.3
2018-03-13,US,Manhattan,pm25,90,0.4,32.5,4.5
2018-03-21,US,Manhattan,pm25,92,0.7,29.2,6.0
2018-03-25,US,Manhattan,pm25,90,1.2,14.4,5.5
2018-05-31,US,Manhattan,pm25,96,0.2,25.8,6.4
2018-01-14,US,Manhattan,pm25,64,0.9,14.9,7.9
2018-01-18,US,Manhattan,pm25,85,0.4,35.5,12.5
2018-01-22,US,Manhattan,pm25,95,12.5,50.9,20.6
2018-02-26,US,Manhattan,pm25,96,1.2,29.6,6.7
2018-04-14,US,Manhattan,pm25,60,5.7,27.3,15.9
2018-01-29,US,Manhattan,pm25,96,0.9,46.4,9.1
2018-02-04,US,Manhattan,pm25,72,3.3,16.3,7.2
2018-04-24,US,Manhattan,pm25,90,0.2,48.9,7.2
2018-05-04,US,Manhattan,pm25,95,5.0,34.9,12.1
2018-05-29,US,Manhattan,pm25,95,1.2,30.6,12.5
2018-01-07,US,Manhattan,pm25,71,0.2,21.6,9.6
2018-04-29,US,Manhattan,pm25,89,0.2,30.1,5.0
2018-06-13,US,Manhattan,pm25,95,0.4,24.9,5.7
2018-02-16,US,Manhattan,pm25,96,2.4,16.8,8.3
2018-04-04,US,Manhattan,pm25,77,0.2,59.3,6.2
2018-04-25,US,Manhattan,pm25,95,0.2,23.9,4.5
2018-06-02,US,Manhattan,pm25,94,0.7,37.9,10.0
2018-03-27,US,Manhattan,pm25,92,1.6,22.0,7.9
2018-04-18,US,Manhattan,pm25,90,0.4,14.4,4.3
2018-01-23,US,Manhattan,pm25,90,0.7,32.0,9.1
2018-01-25,US,Manhattan,pm25,90,0.9,15.4,6.9
2018-01-30,US,Manhattan,pm25,91,0.9,21.6,7.9
2018-02-13,US,Manhattan,pm25,96,0.7,33.0,7.2
2018-03-04,US,Manhattan,pm25,92,0.7,14.9,3.6
2018-04-01,US,Manhattan,pm25,88,0.2,20.6,5.0
2018-05-26,US,Manhattan,pm25,95,5.7,30.1,14.9
2018-06-30,US,Manhattan,pm25,96,3.3,25.8,10.3
2018-01-31,US,Manhattan,pm25,95,0.9,16.3,6.7
2018-02-09,US,Manhattan,pm25,83,0.2,49.3,14.0
2018-02-15,US,Manhattan,pm25,96,7.6,82.6,14.9
2018-03-02,US,Manhattan,pm25,86,0.2,12.5,4.3
2018-04-20,US,Manhattan,pm25,93,1.2,11.0,4.3
2018-04-27,US,Manhattan,pm25,91,0.7,38.7,6.7
2018-05-03,US,Manhattan,pm25,94,1.9,34.9,14.0
2018-05-09,US,Manhattan,pm25,86,0.9,28.7,7.9
2018-01-06,US,Manhattan,pm25,61,0.2,11.5,8.6
2018-01-21,US,Manhattan,pm25,96,8.3,26.8,15.4
2018-02-03,US,Manhattan,pm25,72,3.3,12.5,7.9
2018-03-16,US,Manhattan,pm25,96,2.1,12.5,7.9
2018-04-21,US,Manhattan,pm25,82,0.2,15.9,4.0
2018-06-12,US,Manhattan,pm25,86,0.4,19.7,4.5
2018-04-28,US,Manhattan,pm25,94,0.9,49.3,6.9
2018-01-16,US,Manhattan,pm25,81,1.6,55.5,15.9
2018-03-24,US,Manhattan,pm25,83,0.2,15.9,4.5
2018-04-26,US,Manhattan,pm25,83,0.2,23.5,4.3
2018-05-21,US,Manhattan,pm25,92,0.2,51.3,5.0
2018-06-22,US,Manhattan,pm25,95,0.2,18.7,5.7
2018-05-10,US,Manhattan,pm25,86,0.4,19.7,6.0
2018-06-11,US,Manhattan,pm25,92,0.7,18.7,5.0
2018-01-20,US,Manhattan,pm25,95,0.2,22.0,12.1
2018-02-12,US,Manhattan,pm25,82,1.2,27.7,8.3
2018-03-10,US,Manhattan,pm25,96,0.9,14.4,5.0
2018-03-20,US,Manhattan,pm25,94,0.7,39.9,6.4
2018-03-28,US,Manhattan,pm25,94,0.7,31.5,11.7
2018-02-02,US,Manhattan,pm25,72,3.6,14.4,8.3
2018-03-26,US,Manhattan,pm25,93,0.7,59.3,6.9
2018-03-30,US,Manhattan,pm25,92,0.2,53.3,10.3
2018-05-07,US,Manhattan,pm25,93,0.7,15.9,7.9
2018-06-28,US,Manhattan,pm25,89,0.2,23.5,7.6
2018-04-06,US,Manhattan,pm25,96,0.9,41.5,7.4
2018-05-15,US,Manhattan,pm25,85,0.7,43.6,12.5
2018-05-22,US,Manhattan,pm25,94,0.2,34.4,8.3
2018-05-25,US,Manhattan,pm25,96,1.2,28.2,11.5
2018-06-14,US,Manhattan,pm25,86,0.2,20.6,4.8
2018-05-24,US,Manhattan,pm25,93,0.2,20.6,8.6
2018-01-17,US,Manhattan,pm25,88,8.1,32.0,13.5
2018-02-10,US,Manhattan,pm25,96,4.3,36.7,14.4
2018-04-02,US,Manhattan,pm25,92,0.2,36.7,6.0
2018-04-30,US,Manhattan,pm25,89,0.7,12.5,4.3
2018-05-17,US,Manhattan,pm25,72,0.4,24.9,11.2
2018-02-14,US,Manhattan,pm25,96,1.4,31.1,11.2
2018-03-03,US,Manhattan,pm25,92,0.9,15.9,5.0
2018-03-19,US,Manhattan,pm25,89,0.7,74.8,6.0
2018-06-25,US,Manhattan,pm25,88,0.4,14.0,4.3
2018-01-15,US,Manhattan,pm25,71,1.2,32.0,9.1
2018-02-19,US,Manhattan,pm25,96,6.2,25.8,11.0
2018-04-10,US,Manhattan,pm25,92,0.7,31.1,7.9
2018-04-23,US,Manhattan,pm25,91,1.2,26.8,10.3
2018-05-02,US,Manhattan,pm25,95,1.6,29.6,12.0
2018-05-20,US,Manhattan,pm25,74,0.2,22.0,5.7
2018-01-01,US,Manhattan,pm25,69,1.2,12.5,8.1
2018-02-21,US,Manhattan,pm25,92,1.2,28.7,12.1
2018-03-08,US,Manhattan,pm25,93,0.7,16.8,5.2
2018-03-15,US,Manhattan,pm25,95,1.9,21.6,6.7
2018-04-11,US,Manhattan,pm25,93,2.1,31.5,8.6
2018-04-09,US,Manhattan,pm25,92,1.2,22.5,5.2
2018-05-16,US,Manhattan,pm25,73,1.6,17.8,8.6
2018-05-23,US,Manhattan,pm25,90,0.9,33.4,6.9
2018-01-05,US,Manhattan,pm25,65,0.2,15.9,8.8
2018-02-18,US,Manhattan,pm25,96,1.2,19.7,9.6
2018-02-20,US,Manhattan,pm25,95,2.6,34.9,13.0
2018-02-28,US,Manhattan,pm25,95,1.9,39.9,7.9
2018-03-31,US,Manhattan,pm25,86,0.2,22.5,3.8
2018-06-19,US,Manhattan,pm25,74,0.7,25.8,11.2
2018-06-24,US,Manhattan,pm25,95,0.2,33.4,9.8
2018-06-08,US,Manhattan,pm25,94,0.4,28.7,8.1
2018-01-28,US,Manhattan,pm25,95,4.8,18.2,10.0
2018-03-29,US,Manhattan,pm25,96,3.1,37.5,12.5
2018-04-12,US,Manhattan,pm25,95,2.4,42.8,14.0
2018-04-15,US,Manhattan,pm25,53,0.2,16.8,10.0
2018-06-01,US,Manhattan,pm25,96,1.9,32.0,10.8
2018-06-06,US,Manhattan,pm25,88,0.2,12.0,4.5
2018-06-15,US,Manhattan,pm25,81,0.2,10.3,2.4
2018-04-13,US,Manhattan,pm25,78,5.2,47.2,15.9
2018-06-16,US,Manhattan,pm25,93,0.7,18.7,7.2
2018-06-21,US,Manhattan,pm25,73,2.1,25.4,8.8
2018-01-03,US,Manhattan,pm25,72,2.4,49.3,14.0
2018-02-01,US,Manhattan,pm25,83,0.4,32.5,10.3
2018-03-07,US,Manhattan,pm25,86,0.7,29.6,4.0
2018-03-18,US,Manhattan,pm25,91,0.4,16.8,4.5
2018-04-07,US,Manhattan,pm25,89,0.4,41.5,4.3
2018-06-04,US,Manhattan,pm25,60,0.2,16.8,4.0
2018-01-19,US,Manhattan,pm25,96,4.5,24.9,16.3
2018-02-06,US,Manhattan,pm25,72,2.4,19.7,10.8
2018-02-24,US,Manhattan,pm25,95,2.1,22.5,7.4
2018-04-17,US,Manhattan,pm25,70,0.7,23.5,3.6
2018-05-18,US,Manhattan,pm25,89,1.2,21.6,6.2
2018-03-14,US,Manhattan,pm25,93,0.4,33.0,5.0
2018-04-03,US,Manhattan,pm25,96,0.2,33.0,7.4
2018-04-16,US,Manhattan,pm25,35,0.7,22.5,5.0
2018-01-13,US,Manhattan,pm25,43,0.2,18.7,7.9
2018-02-05,US,Manhattan,pm25,72,3.6,14.9,7.9
2018-02-08,US,Manhattan,pm25,72,6.0,14.9,9.6
2018-02-27,US,Manhattan,pm25,92,1.2,29.6,6.2
2018-03-09,US,Manhattan,pm25,93,0.4,16.8,6.0
2018-05-13,US,Manhattan,pm25,88,0.2,14.9,3.6
2018-06-10,US,Manhattan,pm25,90,0.4,21.6,7.6
2018-06-29,US,Manhattan,pm25,96,0.2,19.7,7.2
2018-01-09,US,Manhattan,pm25,71,4.0,35.4,14.0
2018-01-10,US,Manhattan,pm25,68,2.6,23.5,11.0
2018-02-22,US,Manhattan,pm25,92,0.9,13.0,4.8
2018-04-19,US,Manhattan,pm25,86,1.9,21.6,6.4
2018-05-01,US,Manhattan,pm25,88,0.7,31.5,7.6
2018-06-20,US,Manhattan,pm25,72,1.6,15.9,6.9
2018-05-27,US,Manhattan,pm25,95,0.9,24.9,9.1
2018-06-17,US,Manhattan,pm25,96,0.7,22.0,11.0
2018-01-27,US,Manhattan,pm25,96,3.1,24.9,10.0
2018-02-23,US,Manhattan,pm25,96,0.7,29.2,6.0
2018-02-25,US,Manhattan,pm25,91,1.2,78.7,6.7
2018-03-06,US,Manhattan,pm25,88,1.9,23.5,5.5
2018-03-12,US,Manhattan,pm25,91,0.9,76.8,5.0
2018-01-11,US,Manhattan,pm25,70,1.9,57.4,15.4
2018-01-24,US,Manhattan,pm25,91,1.2,17.8,6.7
2018-03-23,US,Manhattan,pm25,94,0.2,17.8,5.0
2018-04-08,US,Manhattan,pm25,92,0.2,19.7,3.6
2018-05-11,US,Manhattan,pm25,89,0.2,15.9,5.7
2018-07-01,US,Manhattan,pm25,96,3.8,34.9,20.6
2018-01-12,US,Manhattan,pm25,70,0.4,65.1,7.2
2018-03-17,US,Manhattan,pm25,93,0.7,16.3,5.7
2018-05-12,US,Manhattan,pm25,94,0.2,16.8,5.5
2018-06-07,US,Manhattan,pm25,94,0.7,14.9,4.5
2018-06-18,US,Manhattan,pm25,91,1.2,40.3,14.9
2018-05-14,US,Manhattan,pm25,77,0.4,29.6,6.7
2018-06-23,US,Manhattan,pm25,88,0.2,22.0,6.0
2018-06-26,US,Manhattan,pm25,87,0.2,17.8,5.2
2018-01-08,US,Manhattan,pm25,72,6.4,23.9,14.0
2018-01-26,US,Manhattan,pm25,94,0.2,26.3,8.3
2018-02-11,US,Manhattan,pm25,96,3.6,31.5,12.0
2018-02-17,US,Manhattan,pm25,95,1.2,16.8,6.9
2018-04-05,US,Manhattan,pm25,93,0.2,14.9,4.5
2018-05-28,US,Manhattan,pm25,71,0.4,22.0,6.2
2018-06-09,US,Manhattan,pm25,96,0.7,22.5,10.3
2018-06-27,US,Manhattan,pm25,91,0.4,12.5,4.3
2018-01-02,US,Manhattan,pm25,70,1.2,25.4,10.0
2018-01-04,US,Manhattan,pm25,71,0.2,15.9,8.3
2018-03-22,US,Manhattan,pm25,93,0.2,19.7,5.7
2018-05-05,US,Manhattan,pm25,91,0.7,14.0,5.7
2018-05-06,US,Manhattan,pm25,96,0.2,15.9,9.1
2018-06-20,US,Jacksonville,pm25,190,0.2,31.5,9.8
2018-06-26,US,Jacksonville,pm25,144,1.9,15.9,8.8
2018-03-06,US,Jacksonville,pm25,118,0.2,16.3,8.6
2018-04-15,US,Jacksonville,pm25,96,0.2,10.5,4.8
2018-04-17,US,Jacksonville,pm25,120,0.2,15.4,6.0
2018-03-25,US,Jacksonville,pm25,115,0.2,23.5,10.8
2018-04-11,US,Jacksonville,pm25,118,0.7,16.3,7.9
2018-05-21,US,Jacksonville,pm25,185,0.4,12.5,6.7
2018-06-03,US,Jacksonville,pm25,186,0.7,17.3,10.0
2018-01-09,US,Jacksonville,pm25,110,0.2,12.1,3.6
2018-02-22,US,Jacksonville,pm25,115,1.4,22.5,6.7
2018-03-23,US,Jacksonville,pm25,117,0.2,88.4,9.1
2018-04-14,US,Jacksonville,pm25,96,1.9,12.1,6.7
2018-04-21,US,Jacksonville,pm25,120,1.2,13.0,8.3
2018-06-10,US,Jacksonville,pm25,118,0.2,15.4,5.0
2018-06-16,US,Jacksonville,pm25,177,0.2,13.0,6.2
2018-01-05,US,Jacksonville,pm25,120,0.4,22.5,8.3
2018-01-11,US,Jacksonville,pm25,110,0.2,12.5,3.1
2018-03-11,US,Jacksonville,pm25,120,1.9,18.2,8.3
2018-05-02,US,Jacksonville,pm25,106,0.2,14.0,4.8
2018-06-08,US,Jacksonville,pm25,176,0.2,13.5,7.4
2018-06-09,US,Jacksonville,pm25,111,0.2,14.4,6.7
2018-06-12,US,Jacksonville,pm25,168,0.2,14.0,7.9
2018-01-01,US,Jacksonville,pm25,120,0.4,23.9,5.5
2018-04-07,US,Jacksonville,pm25,119,0.4,16.3,7.6
2018-04-18,US,Jacksonville,pm25,120,0.2,14.4,6.7
2018-05-17,US,Jacksonville,pm25,192,0.4,14.9,6.2
2018-01-04,US,Jacksonville,pm25,120,0.2,14.0,7.2
2018-01-18,US,Jacksonville,pm25,116,0.2,39.9,7.9
2018-03-09,US,Jacksonville,pm25,117,1.9,33.9,10.3
2018-03-31,US,Jacksonville,pm25,119,1.9,11.7,6.4
2018-01-20,US,Jacksonville,pm25,120,8.6,63.2,29.2
2018-03-05,US,Jacksonville,pm25,118,2.1,35.4,9.6
2018-03-14,US,Jacksonville,pm25,115,0.4,84.5,11.2
2018-03-27,US,Jacksonville,pm25,113,0.2,15.4,4.0
2018-04-02,US,Jacksonville,pm25,120,0.7,19.7,5.5
2018-04-27,US,Jacksonville,pm25,115,0.2,14.0,5.7
2018-04-05,US,Jacksonville,pm25,117,0.2,41.1,6.2
2018-05-03,US,Jacksonville,pm25,102,0.2,31.5,5.5
2018-05-13,US,Jacksonville,pm25,116,0.4,14.0,5.5
2018-05-19,US,Jacksonville,pm25,192,0.4,12.0,4.8
2018-05-20,US,Jacksonville,pm25,190,0.4,14.9,4.3
2018-02-04,US,Jacksonville,pm25,119,0.7,21.6,5.5
2018-02-06,US,Jacksonville,pm25,120,0.9,24.9,7.6
2018-02-24,US,Jacksonville,pm25,119,0.2,13.0,5.0
2018-05-31,US,Jacksonville,pm25,189,2.4,27.3,6.2
2018-01-26,US,Jacksonville,pm25,120,0.4,13.5,6.7
2018-04-10,US,Jacksonville,pm25,116,0.2,17.3,3.1
2018-04-30,US,Jacksonville,pm25,117,0.2,14.4,5.5
2018-04-28,US,Jacksonville,pm25,96,3.3,27.7,9.1
2018-05-18,US,Jacksonville,pm25,192,0.2,10.8,6.0
2018-05-26,US,Jacksonville,pm25,192,0.2,11.0,6.7
2018-01-30,US,Jacksonville,pm25,120,0.4,18.7,5.7
2018-03-10,US,Jacksonville,pm25,120,1.4,17.3,6.9
2018-04-01,US,Jacksonville,pm25,119,0.7,17.8,6.4
2018-02-28,US,Jacksonville,pm25,119,0.4,12.0,6.2
2018-04-03,US,Jacksonville,pm25,117,0.7,18.7,5.5
2018-04-25,US,Jacksonville,pm25,113,0.2,67.1,6.7
2018-05-07,US,Jacksonville,pm25,120,0.9,17.8,8.1
2018-05-23,US,Jacksonville,pm25,182,0.2,25.4,6.2
2018-01-03,US,Jacksonville,pm25,118,0.2,12.5,4.8
2018-01-17,US,Jacksonville,pm25,118,1.2,35.4,8.8
2018-02-27,US,Jacksonville,pm25,119,0.2,10.8,6.0
2018-05-27,US,Jacksonville,pm25,191,0.7,19.2,4.8
2018-06-06,US,Jacksonville,pm25,192,0.4,25.8,10.3
2018-05-08,US,Jacksonville,pm25,118,0.9,17.3,9.3
2018-06-30,US,Jacksonville,pm25,113,1.2,14.4,6.0
2018-02-23,US,Jacksonville,pm25,117,0.2,16.8,4.0
2018-03-02,US,Jacksonville,pm25,117,0.2,37.9,4.3
2018-03-24,US,Jacksonville,pm25,120,4.0,29.6,15.4
2018-05-15,US,Jacksonville,pm25,184,0.2,12.1,3.8
2018-05-16,US,Jacksonville,pm25,185,0.2,10.8,4.0
2018-06-13,US,Jacksonville,pm25,164,0.2,37.1,7.6
2018-01-15,US,Jacksonville,pm25,120,1.2,16.8,7.2
2018-03-21,US,Jacksonville,pm25,118,1.2,14.0,5.5
2018-04-09,US,Jacksonville,pm25,119,0.2,12.5,6.4
2018-03-18,US,Jacksonville,pm25,120,3.3,17.3,8.1
2018-03-26,US,Jacksonville,pm25,120,0.2,14.9,6.9
2018-05-12,US,Jacksonville,pm25,120,0.2,32.0,12.5
2018-01-31,US,Jacksonville,pm25,114,0.2,25.8,6.0
2018-02-10,US,Jacksonville,pm25,120,0.7,20.6,5.5
2018-03-16,US,Jacksonville,pm25,120,2.1,23.5,10.3
2018-06-27,US,Jacksonville,pm25,142,1.9,16.8,8.6
2018-03-07,US,Jacksonville,pm25,120,0.2,19.7,6.0
2018-03-15,US,Jacksonville,pm25,117,0.2,63.2,11.2
2018-04-08,US,Jacksonville,pm25,117,0.2,11.0,3.1
2018-05-10,US,Jacksonville,pm25,117,0.2,161.6,9.3
2018-06-05,US,Jacksonville,pm25,168,4.0,20.1,10.8
2018-01-06,US,Jacksonville,pm25,109,1.2,32.0,11.0
2018-01-10,US,Jacksonville,pm25,111,0.2,28.2,5.0
2018-02-15,US,Jacksonville,pm25,115,0.2,15.4,6.4
2018-06-17,US,Jacksonville,pm25,189,0.2,15.4,6.2
2018-06-21,US,Jacksonville,pm25,190,1.4,199.9,11.7
2018-06-28,US,Jacksonville,pm25,140,0.4,19.7,5.5
2018-04-26,US,Jacksonville,pm25,113,2.1,23.5,9.8
2018-05-28,US,Jacksonville,pm25,192,0.7,12.5,6.0
2018-06-14,US,Jacksonville,pm25,168,0.4,17.8,7.2
2018-06-25,US,Jacksonville,pm25,144,6.2,34.9,9.8
2018-01-22,US,Jacksonville,pm25,117,0.4,23.9,8.8
2018-02-20,US,Jacksonville,pm25,120,2.6,14.4,6.7
2018-03-03,US,Jacksonville,pm25,119,0.2,17.3,5.0
2018-03-08,US,Jacksonville,pm25,118,0.2,22.0,6.9
2018-04-12,US,Jacksonville,pm25,118,3.3,19.2,8.3
2018-05-04,US,Jacksonville,pm25,113,1.9,43.2,6.7
2018-01-25,US,Jacksonville,pm25,120,1.2,23.5,7.2
2018-02-01,US,Jacksonville,pm25,115,0.2,29.6,6.9
2018-02-14,US,Jacksonville,pm25,118,0.7,37.1,7.2
2018-02-17,US,Jacksonville,pm25,120,2.8,18.2,7.9
2018-04-19,US,Jacksonville,pm25,120,3.1,69.0,8.1
2018-05-14,US,Jacksonville,pm25,107,0.2,8.6,3.3
2018-07-01,US,Jacksonville,pm25,120,2.1,12.5,6.9
2018-01-12,US,Jacksonville,pm25,115,0.2,82.6,5.0
2018-01-27,US,Jacksonville,pm25,119,1.9,11.2,5.5
2018-02-09,US,Jacksonville,pm25,120,1.6,16.3,8.8
2018-05-05,US,Jacksonville,pm25,119,0.2,18.2,5.7
2018-05-11,US,Jacksonville,pm25,115,0.7,38.7,15.9
2018-05-24,US,Jacksonville,pm25,183,0.4,31.1,7.9
2018-05-25,US,Jacksonville,pm25,186,0.2,13.0,6.4
2018-05-29,US,Jacksonville,pm25,186,0.2,15.9,5.2
2018-01-13,US,Jacksonville,pm25,117,0.2,13.5,4.8
2018-01-24,US,Jacksonville,pm25,114,0.2,489.8,6.9
2018-02-19,US,Jacksonville,pm25,119,1.9,21.1,8.6
2018-06-15,US,Jacksonville,pm25,162,0.4,20.1,6.7
2018-04-20,US,Jacksonville,pm25,120,1.6,15.4,9.3
2018-04-24,US,Jacksonville,pm25,120,1.4,14.0,6.0
2018-02-05,US,Jacksonville,pm25,120,0.9,12.5,6.4
2018-02-25,US,Jacksonville,pm25,119,3.1,14.4,7.9
2018-03-30,US,Jacksonville,pm25,120,0.7,19.2,7.6
2018-01-02,US,Jacksonville,pm25,114,1.4,26.8,5.2
2018-03-01,US,Jacksonville,pm25,119,1.9,17.8,8.3
2018-06-11,US,Jacksonville,pm25,144,0.2,35.5,6.7
2018-04-16,US,Jacksonville,pm25,100,0.2,31.5,5.5
2018-06-02,US,Jacksonville,pm25,192,0.4,16.8,8.3
2018-01-08,US,Jacksonville,pm25,117,0.2,13.5,4.5
2018-02-26,US,Jacksonville,pm25,114,1.2,32.5,6.9
2018-03-17,US,Jacksonville,pm25,120,1.4,43.2,11.5
2018-03-13,US,Jacksonville,pm25,114,0.2,20.1,5.2
2018-03-22,US,Jacksonville,pm25,117,0.7,63.2,6.2
2018-04-22,US,Jacksonville,pm25,120,4.0,14.9,7.2
2018-04-23,US,Jacksonville,pm25,120,1.2,11.2,5.5
2018-01-14,US,Jacksonville,pm25,120,1.2,13.0,6.0
2018-02-02,US,Jacksonville,pm25,120,0.2,15.9,6.4
2018-02-21,US,Jacksonville,pm25,117,1.2,15.4,5.7
2018-04-13,US,Jacksonville,pm25,105,0.2,14.0,6.2
2018-01-19,US,Jacksonville,pm25,118,7.2,55.5,21.6
2018-02-08,US,Jacksonville,pm25,113,0.2,48.9,4.8
2018-03-20,US,Jacksonville,pm25,115,0.2,15.9,7.6
2018-02-13,US,Jacksonville,pm25,120,0.4,13.5,6.2
2018-03-28,US,Jacksonville,pm25,95,0.2,19.2,3.6
2018-05-06,US,Jacksonville,pm25,120,1.2,14.4,6.9
2018-05-09,US,Jacksonville,pm25,113,0.7,181.7,9.8
2018-01-21,US,Jacksonville,pm25,120,4.0,50.5,21.1
2018-01-23,US,Jacksonville,pm25,116,0.2,28.2,5.0
2018-02-11,US,Jacksonville,pm25,120,0.7,17.3,6.7
2018-01-07,US,Jacksonville,pm25,118,0.2,39.1,6.2
2018-01-28,US,Jacksonville,pm25,115,0.2,16.8,4.8
2018-02-03,US,Jacksonville,pm25,110,0.7,16.3,6.0
2018-04-04,US,Jacksonville,pm25,120,0.7,15.4,6.0
2018-05-22,US,Jacksonville,pm25,189,1.2,14.4,6.0
2018-03-12,US,Jacksonville,pm25,117,0.7,50.5,6.9
2018-06-22,US,Jacksonville,pm25,170,5.7,498.8,16.3
2018-06-29,US,Jacksonville,pm25,124,1.4,21.6,6.2
2018-01-16,US,Jacksonville,pm25,120,1.2,16.8,7.9
2018-02-07,US,Jacksonville,pm25,119,0.2,16.8,6.0
2018-03-04,US,Jacksonville,pm25,120,0.7,24.4,9.1
2018-05-30,US,Jacksonville,pm25,192,1.4,19.7,6.7
2018-06-07,US,Jacksonville,pm25,165,0.4,32.0,7.9
2018-01-29,US,Jacksonville,pm25,109,0.2,14.0,2.6
2018-03-19,US,Jacksonville,pm25,120,0.7,14.9,5.5
2018-04-06,US,Jacksonville,pm25,120,0.9,14.0,6.7
2018-06-04,US,Jacksonville,pm25,192,2.4,23.5,13.0
2018-02-16,US,Jacksonville,pm25,116,0.7,59.3,7.6
2018-02-18,US,Jacksonville,pm25,113,0.9,14.4,7.4
2018-03-29,US,Jacksonville,pm25,104,0.2,13.5,6.7
2018-06-01,US,Jacksonville,pm25,186,0.2,15.9,6.9
2018-06-18,US,Jacksonville,pm25,165,0.4,34.4,7.4
2018-06-19,US,Jacksonville,pm25,187,0.2,16.3,8.3
2018-06-23,US,Jacksonville,pm25,144,10.5,28.2,17.3
2018-06-24,US,Jacksonville,pm25,141,0.7,21.1,11.5
